Review,y
the tuxedo wasn't just bad ; it was ,0
blue crush is so prolonged and boring it isn't even close to being the barn-burningly bad movie it promised it would be . ,0
the sequel plays out like a flimsy excuse to give blade fans another look at wesley snipes' iconic hero doing battle with dozens of bad guys -- at once . ,0
while van wilder may not be the worst national lampoon film ,0
so devoid of pleasure or sensuality that it cannot even be dubbed hedonistic . ,0
reeks of rot and hack work from start to finish . ,0
an exhausting family drama about a porcelain empire and just as hard a flick as its subject matter . ,0
woody allen has really found his groove these days . the problem is that it is one that allows him to churn out one mediocre movie after another . ,0
the bland outweighs the nifty ,0
it's such a mechanical endeavor [that] it never bothers to question why somebody might devote time to see it . ,0
the art direction is often exquisite ,0
 if the predictability of bland comfort food appeals to you ,0
ultimately ,0
a seriously bad film with seriously warped logic by writer-director kurt wimmer at the screenplay level . ,0
a pleasant and engaging enough sit ,0
its plot and animation offer daytime tv serviceability ,0
a tired ,0
human nature ,0
a film with a great premise but only a great premise . ,0
instead of building to a laugh riot we are left with a handful of disparate funny moments of no real consequence . ,0
kirshner and monroe seem to be in a contest to see who can out-bad-act the other . ( kirshner wins ,0
a lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her . ,0
what started out as a taut contest of wills between bacon and theron ,0
[sam's] self-flagellation is more depressing than entertaining . ,0
an ugly ,0
simply put ,0
the master of disguise represents adam sandler's latest attempt to dumb down the universe . ,0
this is an ungainly movie ,0
too silly to take seriously . ,0
obvious,0
the inevitable double- and triple-crosses arise ,0
everything's serious ,0
i like it . no ,0
this mess of a movie is nothing short of a travesty of a transvestite comedy . ,0
it's clotted with heavy-handed symbolism ,0
a fifty car pileup of cliches . ,0
it's a stale ,0
what ultimately makes windtalkers a disappointment is the superficial way it deals with its story . ,0
as an actor's showcase ,0
a non-britney person might survive a screening with little harm done ,0
it's not hateful . it's simply stupid ,0
possibly not since grumpy old men have i heard a film so solidly connect with one demographic while striking out with another . ,0
the drama was so uninspiring that even a story immersed in love ,0
a rather tired exercise in nostalgia . ,0
the misery of these people becomes just another voyeuristic spectacle ,0
some body often looks like an episode of the tv show blind date ,0
bad company has one of the most moronic screenplays of the year ,0
predecessors the mummy and the mummy returns stand as intellectual masterpieces next to the scorpion king . ,0
a markedly inactive film ,0
while kids will probably eat the whole thing up ,0
its one-sidedness . . . flirts with propaganda . ,0
despite an impressive roster of stars and direction from kathryn bigelow ,0
we've liked klein's other work but rollerball left us cold . ,0
they were afraid to show this movie to reviewers before its opening ,0
it would be churlish to begrudge anyone for receiving whatever consolation that can be found in dragonfly ,0
offers no new insight on the matter ,0
nohe has made a decent 'intro' documentary ,0
apparently designed as a reverie about memory and regret ,0
a 94-minute travesty of unparalleled proportions ,0
guy gets girl ,0
too ordinary to restore [harmon] to prominence ,0
stirs potentially enticing ingredients into an uneasy blend of ghost and close encounters of the third kind . ,0
the weird thing about the santa clause 2 ,0
it's pretentious in a way that verges on the amateurish . ,0
contains the humor ,0
it doesn't matter that the film is less than 90 minutes . it still feels like a prison stretch . ,0
partly a schmaltzy ,0
ong chooses to present ah na's life as a slight ,0
"the overall feel is not unlike watching a glorified episode of "" 7th heaven . "" ",0
just a kiss is a just a waste . ,0
 . . . this isn't even a movie we can enjoy as mild escapism ; it is one in which fear and frustration are provoked to intolerable levels . ,0
frankly ,0
as if drop dead gorgeous wasn't enough ,0
a wretched movie that reduces the second world war to one man's quest to find an old flame . ,0
this is a remake by the numbers ,0
it's better than mid-range steven seagal ,0
no dia em que aceitou dirigir esta continuação ,0
there's a reason why halftime is only fifteen minutes long . ,0
the talk-heavy film plays like one of robert altman's lesser works . ,0
as happily glib and vicious as its characters . ,0
one of those films that started with a great premise and then just fell apart . ,0
 . . . a pretentious mess . . . ,0
no better or worse than 'truth or consequences ,0
a sour attempt at making a farrelly brothers-style ,0
[macdowell] ventures beyond her abilities several times here and reveals how bad an actress she is . ,0
i can imagine this movie as a b&w british comedy ,0
talky ,0
kurys never shows why ,0
almost nothing else -- raunchy and graphic as it may be in presentation -- is one-sided ,0
it's easy to love robin tunney -- she's pretty and she can act -- but it gets harder and harder to understand her choices . ,0
if you've got a house full of tots -- don't worry ,0
the new film of anton chekhov's the cherry orchard puts the 'ick' in 'classic . ',0
has an uppity musical beat that you can dance to ,0
an unremarkable ,0
has all the right elements but completely fails to gel together . ,0
writer-director stephen gaghan has made the near-fatal mistake of being what the english call 'too clever by half . ',0
seagal ran out of movies years ago ,0
the movie is so contrived ,0
an awkwardly garish showcase that diverges from anything remotely probing or penetrating . ,0
the name says it all . jackass is a vulgar and cheap-looking version of candid camera staged for the marquis de sade set . ,0
children ,0
pleasant but not more than recycled jock piffle . ,0
 . . . the kind of movie you see because the theater has air conditioning . ,0
"with zoe clarke-williams's lackluster thriller "" new best friend "" ",0
